id_cliente,nombre,edad,fecha_registro,ultimo_login,pais,ciudad,nro_compras,total_gastado,metodo_pago_preferido,dispositivo,compro_en_campania_pasada
3917,Carlos,6,2018-06-21,2018-12-06,argentina,medellin,5,59.8,efectivo,móvil,1
3918,Laura,44,2019-03-31,2022-10-08,México,bogota,5,69.68,Efectivo,Móvil,0
3919,Ana,59,2021-03-23,2022-08-28,Colombia,medellin,6,424.65,efectivo,pc,1
3920,,28,2021-11-17,2023-11-05,Colombia,bogota,6,95.72,,Móvil,0
3921,Carlos,41,2022-05-14,2023-08-04,México,Buenos Aires,4,162.55,Efectivo,Móvil,1
3922,María,51,2015-10-20,2016-06-12,Perú,Lima,4,25.66,efectivo,Pc,0
3923,Ana,15,2022-07-31,2023-04-15,Perú,bogota,2,58.0,,,0
3924,desconocido,44,2018-11-05,2022-06-16,mexico,bogota,1,107.77,Efectivo,,1
3925,Carlos,47,2019-07-07,2024-07-04,COLOMBIA,bogota,8,999999.0,Efectivo,Móvil,1
3926,,42,2022-09-04,2024-08-19,ARGENTINA,Bogotá,5,65.76,paypal,tablet,1
3927,desconocido,36,2035-01-01,2035-09-17,Perú,cdmx,8,602.22,Tarjeta,tablet,0
3928,Pedro,22,2022-09-17,2023-05-21,Colombia,cdmx,6,49.75,Efectivo,,0
3929,Pedro,51,2018-05-26,2021-04-07,colombia,Bogotá,7,301.83,efectivo,móvil,1
3930,Ana,35,2022-12-28,2024-03-23,Colombia,Bogotá,6,90.7,tarjeta,,0
3931,desconocido,24,2017-12-11,2022-11-02,COLOMBIA,cdmx,10,358.43,Efectivo,pc,1
3932,Luis,31,2018-10-29,2023-11-02,México,cdmx,2,513.06,efectivo,móvil,0
3933,Pedro,39,2019-08-21,2020-07-07,COLOMBIA,medellin,7,41.41,Efectivo,Móvil,1
3934,Luis,16,2022-02-27,2022-10-20,,Medellín,1,135.25,paypal,,1
3935,María,35,2017-11-03,2021-09-29,ARGENTINA,,6,33.53,tarjeta,Móvil,0
3936,Carlos,29,2018-09-25,2018-08-12,,cdmx,3,244.72,tarjeta,tablet,0
3937,Sofía,51,2022-04-03,2026-08-05,mexico,Bogotá,4,357.04,efectivo,Móvil,1
3938,,12,2019-04-12,2020-12-23,Perú,Medellín,9,98.68,Tarjeta,,1
3939,Carlos,46,2018-01-17,2018-10-29,mexico,Bogotá,3,101.09,paypal,,0
3940,,52,2020-09-19,2023-01-16,COLOMBIA,Medellín,4,45.59,Tarjeta,,1
3941,desconocido,12,2018-07-15,2022-05-15,,bogota,4,73.21,tarjeta,Móvil,1
3942,María,14,2018-03-07,2022-08-12,colombia,CDMX,4,78.28,,tablet,0
3943,Juan,56,2017-10-26,2023-03-07,ARGENTINA,Medellín,3,33.82,tarjeta,pc,1
3944,Ana,24,2015-08-30,2016-02-05,colombia,Lima,3,74.2,,Móvil,0
3945,,72,2015-06-11,2016-03-29,colombia,Buenos Aires,4,475.58,Tarjeta,Pc,0
3946,,13,2022-07-02,2023-11-13,colombia,Lima,4,78.72,,pc,0
3947,desconocido,37,2022-10-27,2025-05-23,México,bogota,6,64.16,,pc,0
3948,Luis,34,2017-09-05,2019-06-22,Perú,Lima,8,97.11,Efectivo,,1
3949,Carlos,32,2016-06-01,2017-06-12,Perú,Medellín,8,645.15,Tarjeta,tablet,1
3950,Juan,40,2017-06-16,2020-06-07,,Lima,6,289.28,,móvil,0
3951,Laura,41,2017-02-21,2022-07-16,colombia,Bogotá,7,45.06,Tarjeta,,1
3952,Ana,32,2022-10-02,2026-11-09,peru,bogota,3,279.31,,,0
3953,Sofía,22,2018-03-25,2021-05-29,ARGENTINA,Bogotá,4,290.69,Efectivo,Móvil,0
3954,Laura,47,2015-03-26,2020-08-15,peru,,2,599.7,Efectivo,Móvil,1
3955,Carlos,42,2019-10-02,2024-07-08,mexico,bogota,8,443.46,,móvil,1
3956,Ana,36,2017-10-30,2021-11-20,,bogota,4,20.01,Efectivo,Móvil,0
3957,,42,2015-05-18,2019-12-02,ARGENTINA,cdmx,6,121.24,paypal,Pc,0
3958,Sofía,44,2017-01-23,2018-10-14,COLOMBIA,Lima,5,242.8,tarjeta,móvil,0
3959,Luis,25,2016-12-13,2020-10-11,,bogota,6,725.13,,tablet,0
3960,Juan,41,2021-01-12,2022-10-22,mexico,medellin,7,17.8,tarjeta,móvil,1
3961,Luis,28,2021-09-21,2023-05-29,mexico,Medellín,3,91.85,Efectivo,pc,0
3962,María,44,2022-10-05,2023-12-09,mexico,CDMX,5,135.54,,tablet,1
3963,desconocido,32,2016-08-02,2018-03-16,peru,,0,106.63,,pc,0
3964,Ana,42,2016-07-07,2019-04-11,Perú,bogota,4,121.68,Efectivo,tablet,0
3965,Luis,29,2016-01-31,2020-02-09,ARGENTINA,CDMX,8,92.12,paypal,móvil,0
3966,Laura,42,2020-04-21,2021-05-15,COLOMBIA,Buenos Aires,5,705.51,paypal,pc,0
3967,desconocido,23,2019-08-14,2019-05-10,argentina,cdmx,7,325.16,efectivo,tablet,1
3968,Luis,35,2019-06-08,2019-05-14,argentina,medellin,4,266.86,Tarjeta,Móvil,0
3969,Pedro,46,2018-03-03,2021-05-22,colombia,Buenos Aires,2,105.76,tarjeta,pc,0
3970,María,40,2018-08-25,2023-12-31,México,Medellín,7,426.61,,Pc,1
3971,Carlos,37,2020-03-04,2021-03-11,,medellin,4,19.6,tarjeta,tablet,0
3972,Juan,56,2017-03-20,2020-09-21,México,,8,30.96,paypal,,0
3973,María,47,2022-02-02,2024-02-09,argentina,CDMX,5,616.07,Tarjeta,,1
3974,desconocido,45,2015-06-19,2016-11-02,argentina,cdmx,5,167.4,paypal,,0
3975,Pedro,42,2021-05-26,2024-05-16,Colombia,bogota,6,34.74,,,1
3976,Ana,44,2017-01-09,2020-10-21,COLOMBIA,,6,595.76,efectivo,Móvil,0
3977,Laura,54,2020-01-16,2024-08-06,Colombia,Buenos Aires,6,736.53,,Móvil,1
3978,Juan,29,2022-03-20,2026-08-04,colombia,Lima,2,426.56,efectivo,,0
3979,Juan,47,2022-08-14,2022-12-23,Colombia,,7,54.51,efectivo,,0
3980,María,39,2016-04-01,2016-11-14,,CDMX,9,65.28,,móvil,0
3981,desconocido,30,2022-07-11,2025-05-19,peru,CDMX,4,104.5,,,0
3982,Ana,33,2018-08-18,2020-12-14,colombia,,-2,173.18,paypal,,1
3983,,37,2020-09-24,2025-08-15,peru,CDMX,4,970.25,Tarjeta,móvil,1
3984,Pedro,24,2019-05-21,2022-10-31,colombia,,6,625.32,,,0
3985,,45,2018-10-15,2022-02-03,Colombia,Bogotá,3,508.01,Efectivo,,1
3986,Laura,33,2018-07-08,2018-10-13,argentina,Buenos Aires,7,18.7,tarjeta,pc,0
3987,Ana,36,2018-02-20,2019-01-01,peru,Medellín,5,283.08,Efectivo,pc,0
3988,Ana,51,2015-08-19,2019-03-29,ARGENTINA,Buenos Aires,6,418.86,Tarjeta,Pc,0
3989,Pedro,36,2022-05-08,2024-08-22,colombia,CDMX,9,81.08,,Móvil,1
3990,Sofía,53,2015-04-22,2018-06-08,México,bogota,4,49.58,paypal,tablet,0
3991,,28,2016-08-15,2019-09-28,Perú,,4,276.02,paypal,Pc,1
3992,Luis,-5,2022-12-16,2026-05-07,ARGENTINA,medellin,5,19.05,,,0
3993,Juan,31,2021-09-04,2026-01-12,ARGENTINA,Lima,3,565.56,paypal,Pc,0
3994,Sofía,1,2021-09-05,2021-12-29,mexico,Buenos Aires,11,33.94,efectivo,Pc,1
3995,Luis,45,2021-07-03,2025-09-29,mexico,Lima,3,122.33,efectivo,,1
3996,desconocido,22,2018-05-23,2021-05-11,mexico,cdmx,7,812.54,efectivo,tablet,0
3997,Pedro,27,2020-03-02,2021-07-24,COLOMBIA,Lima,8,888.27,Efectivo,,0
3998,desconocido,43,2022-08-26,2024-11-20,argentina,medellin,4,299.21,,Pc,1
3999,Juan,36,2021-08-11,2021-10-06,México,Bogotá,5,365.5,,móvil,1
4000,Carlos,29,2020-10-30,2020-12-30,Perú,CDMX,5,683.29,tarjeta,móvil,1
4001,Luis,10,2022-10-24,2022-08-26,,Buenos Aires,9,524.64,paypal,móvil,0
4002,Sofía,50,2022-11-09,2026-04-15,peru,cdmx,1,194.63,paypal,Pc,0
4003,Luis,150,2018-01-04,2022-01-29,ARGENTINA,CDMX,3,265.32,Efectivo,Pc,1
4004,Luis,59,2019-03-07,2022-11-18,COLOMBIA,bogota,7,180.17,,Móvil,1
4005,Pedro,27,2020-05-23,2020-06-11,peru,CDMX,4,141.24,tarjeta,pc,1
4006,desconocido,17,2017-08-09,2020-05-03,COLOMBIA,Medellín,1,425.44,tarjeta,Móvil,0
4007,,150,2019-02-11,2024-06-01,Colombia,bogota,5,267.9,Efectivo,,1
4008,Carlos,32,2016-01-07,2016-01-29,COLOMBIA,Medellín,7,392.96,paypal,móvil,0
4009,Pedro,-5,2021-04-30,2023-03-19,Colombia,medellin,9,20.17,Tarjeta,pc,1
4010,Laura,54,2015-04-20,2015-09-23,Colombia,bogota,7,171.83,Tarjeta,Móvil,0
4011,Pedro,39,2021-06-12,2026-04-07,,medellin,5,79.95,tarjeta,tablet,1
4012,Juan,37,2018-05-08,2021-08-12,Perú,medellin,6,144.06,tarjeta,tablet,1
4013,Carlos,37,2015-08-14,2018-07-21,,cdmx,6,189.85,paypal,tablet,0
4014,Ana,15,2021-02-10,2024-01-17,COLOMBIA,CDMX,7,373.85,tarjeta,móvil,0
4015,Laura,48,2015-01-31,2016-09-01,argentina,Lima,6,6.48,Efectivo,pc,1
4016,María,49,2016-09-05,2019-09-11,Colombia,Lima,3,35.82,Tarjeta,móvil,1
4017,Pedro,41,2019-11-30,2021-04-20,Perú,Medellín,8,508.79,Tarjeta,tablet,1
4018,Luis,16,2015-04-09,2015-11-25,COLOMBIA,,2,683.9,tarjeta,Pc,1
4019,,150,2018-09-24,2021-10-28,ARGENTINA,Lima,4,11.4,Efectivo,móvil,0
4020,Ana,52,2017-03-21,2018-06-10,Perú,Lima,10,80.63,,pc,1
4021,Pedro,28,2019-12-26,2021-11-17,ARGENTINA,bogota,2,1.96,tarjeta,móvil,0
4022,Pedro,49,2022-05-23,2027-05-01,Colombia,Medellín,10,283.31,tarjeta,pc,1
4023,Sofía,35,2017-03-24,2020-09-22,peru,Medellín,4,229.1,,,1
4024,Sofía,43,2019-12-27,2024-04-26,México,cdmx,3,166.39,Efectivo,Pc,0
4025,Ana,30,2017-10-16,2018-11-08,Colombia,medellin,4,235.31,Efectivo,Móvil,1
4026,desconocido,36,2020-11-05,2025-07-24,mexico,medellin,5,154.35,efectivo,pc,1
4027,Sofía,40,2017-12-22,2021-11-17,mexico,Bogotá,3,54.58,Tarjeta,pc,0
4028,Luis,22,2017-07-10,2019-01-10,argentina,cdmx,4,280.76,tarjeta,tablet,1
4029,Laura,38,2018-11-11,2020-05-11,Perú,Buenos Aires,9,305.83,paypal,tablet,1
4030,María,2,2019-01-22,2022-07-30,México,Buenos Aires,8,385.11,tarjeta,Pc,1
4031,Carlos,27,2022-03-18,2022-12-23,ARGENTINA,Buenos Aires,0,616.16,tarjeta,,1
4032,María,41,2022-11-05,2028-03-24,colombia,CDMX,2,275.3,paypal,,0
4033,María,48,2019-07-18,2024-05-15,mexico,cdmx,9,11.22,,móvil,1
4034,Carlos,40,2020-04-01,2020-04-29,México,CDMX,5,4.21,Tarjeta,Móvil,1
4035,Sofía,18,2017-03-07,2020-03-10,argentina,medellin,7,269.32,efectivo,Móvil,1
4036,Ana,47,2020-05-11,2021-03-15,COLOMBIA,medellin,5,11.54,Efectivo,Pc,1
4037,Carlos,21,2017-10-09,2019-08-31,México,medellin,6,75.94,efectivo,Móvil,0
4038,Juan,42,2022-05-04,2025-02-04,COLOMBIA,medellin,2,29.27,tarjeta,móvil,1
4039,desconocido,21,2015-12-12,2016-04-11,Perú,cdmx,0,694.11,tarjeta,tablet,1
4040,Laura,25,2016-12-24,2020-08-24,,cdmx,6,76.07,paypal,,0
4041,,23,2018-01-06,2019-06-07,COLOMBIA,CDMX,3,11.35,,Pc,0
4042,Sofía,36,2018-10-20,2022-03-21,Perú,,2,597.58,paypal,Móvil,1
4043,desconocido,32,2017-11-03,2020-05-27,Colombia,Buenos Aires,3,187.68,tarjeta,,0
4044,Carlos,41,2015-05-16,2015-09-17,Perú,cdmx,3,7.36,efectivo,Pc,1
4045,Juan,34,2018-08-20,2018-07-07,ARGENTINA,,7,358.39,efectivo,Pc,0
4046,,16,2021-09-10,2025-04-05,México,CDMX,7,33.1,Tarjeta,pc,1
4047,Laura,38,2017-03-02,2017-03-18,peru,medellin,8,324.34,,pc,0
4048,Laura,13,2015-03-20,2016-01-23,,cdmx,5,184.64,tarjeta,Pc,1
4049,Sofía,24,2019-11-14,2024-11-03,COLOMBIA,medellin,8,38.99,,,1
4050,Carlos,30,2016-12-05,2022-01-31,,Buenos Aires,3,279.35,Efectivo,pc,1
4051,desconocido,29,2017-09-08,2023-01-11,México,Lima,4,121.21,Efectivo,Móvil,1
4052,Ana,15,2018-12-12,2018-09-25,México,CDMX,5,203.28,efectivo,Pc,1
4053,desconocido,51,2018-06-19,2020-03-24,COLOMBIA,cdmx,2,407.3,paypal,pc,0
4054,desconocido,54,2017-12-10,2019-04-25,argentina,Lima,4,60.3,paypal,Móvil,0
4055,Laura,62,2017-01-13,2019-06-01,peru,bogota,4,91.13,efectivo,tablet,1
4056,Ana,48,2021-08-28,2024-08-10,COLOMBIA,,7,1180.82,Tarjeta,tablet,1
4057,Ana,30,2016-01-10,2020-10-17,colombia,Lima,5,141.9,tarjeta,,0
4058,Sofía,30,2019-10-20,2019-09-30,,Buenos Aires,5,163.52,Efectivo,Pc,1
4059,,29,2021-03-03,2022-03-20,colombia,CDMX,9,67.22,efectivo,móvil,0
4060,Pedro,58,2021-12-11,2025-08-02,,Medellín,4,107.58,,Móvil,0
4061,María,33,2020-06-14,2020-04-07,Colombia,bogota,2,139.25,paypal,,1
4062,María,50,2018-08-27,2024-01-30,,bogota,11,59.8,tarjeta,,1
4063,Laura,49,2022-05-03,2025-07-18,México,Medellín,6,54.4,Efectivo,,0
4064,Pedro,37,2016-08-14,2017-02-09,Perú,Bogotá,7,183.49,Tarjeta,Pc,0
4065,,17,2017-12-01,2023-02-20,colombia,Bogotá,4,40.58,efectivo,pc,1
4066,Pedro,33,2016-06-16,2020-10-15,colombia,Lima,7,161.24,tarjeta,tablet,1
4067,Sofía,36,2022-01-13,2026-01-26,mexico,Buenos Aires,1,244.98,,pc,1
4068,desconocido,50,2022-11-12,2024-07-04,,cdmx,3,44.19,Efectivo,Móvil,1
4069,Laura,35,2018-03-22,2022-10-26,peru,Lima,5,273.99,Tarjeta,Pc,0
4070,Ana,20,2018-08-28,2021-03-03,ARGENTINA,Bogotá,2,89.16,paypal,,1
4071,Laura,46,2018-08-10,2021-10-06,colombia,Bogotá,5,978.69,tarjeta,tablet,1
4072,María,32,2016-08-20,2018-03-07,,,5,773.38,,Móvil,1
4073,,4,2015-04-23,2018-08-16,México,CDMX,5,320.49,efectivo,tablet,1
4074,Pedro,38,2018-02-09,2021-09-19,ARGENTINA,Lima,5,83.93,Efectivo,,0
4075,,41,2018-04-13,2020-11-24,argentina,cdmx,3,553.59,paypal,tablet,1
4076,Sofía,24,2020-01-20,2025-01-31,Perú,medellin,7,1341.62,,Pc,0
4077,Laura,32,2018-08-18,2022-02-24,,Bogotá,5,124.08,,Pc,1
4078,Carlos,42,2020-06-10,2023-04-10,Colombia,medellin,5,190.69,paypal,móvil,1
4079,Laura,38,2019-03-20,2022-01-27,ARGENTINA,Buenos Aires,4,1.2,Efectivo,móvil,1
4080,Ana,16,2017-01-03,2022-05-20,argentina,Bogotá,2,8.9,Efectivo,móvil,0
4081,Laura,50,2020-06-08,2022-03-08,,bogota,9,138.87,Efectivo,móvil,0
4082,Juan,55,2021-06-23,2025-06-08,,Buenos Aires,6,187.97,tarjeta,,0
4083,Sofía,28,2017-09-22,2021-07-17,ARGENTINA,bogota,6,74.91,efectivo,pc,0
4084,Luis,12,2021-03-10,2024-12-01,ARGENTINA,,4,20.88,paypal,móvil,1
4085,Sofía,44,2015-09-10,2016-05-15,ARGENTINA,Medellín,4,304.9,Tarjeta,pc,0
4086,Pedro,26,2015-05-04,2015-09-12,COLOMBIA,Medellín,7,108.52,Efectivo,tablet,0
4087,Luis,41,2018-05-21,2023-07-30,Perú,cdmx,3,209.31,efectivo,pc,0
4088,Pedro,61,2016-09-15,2020-09-10,colombia,Medellín,2,210.08,Tarjeta,tablet,1
4089,Pedro,16,2019-03-20,2024-05-02,ARGENTINA,,4,158.3,tarjeta,móvil,1
4090,Ana,25,2019-07-14,2023-10-17,ARGENTINA,Buenos Aires,6,39.32,paypal,pc,1
4091,Ana,32,2018-06-20,2023-07-06,COLOMBIA,medellin,-2,191.46,efectivo,tablet,0
4092,desconocido,50,2018-03-06,2019-05-24,México,cdmx,4,77.75,efectivo,móvil,1
4093,María,77,2021-04-13,2022-01-29,argentina,Buenos Aires,8,341.99,paypal,,0
4094,desconocido,37,2016-03-16,2019-03-14,peru,medellin,3,42.94,paypal,tablet,1
4095,desconocido,15,2020-09-23,2025-11-24,,CDMX,7,68.82,,Pc,0
4096,María,30,2022-05-29,2022-12-11,,Lima,5,116.07,Efectivo,tablet,0
4097,Carlos,25,2017-10-13,2020-06-25,ARGENTINA,Buenos Aires,5,269.42,paypal,móvil,1
4098,Luis,43,2016-07-07,2016-12-23,COLOMBIA,Lima,10,255.13,efectivo,,1
4099,,39,2017-03-19,2019-12-12,Perú,Buenos Aires,-2,82.23,Efectivo,Móvil,0
4100,desconocido,22,2017-08-28,2022-01-23,peru,medellin,4,142.98,paypal,Pc,0
4101,Laura,24,2018-01-17,2019-03-02,México,Bogotá,4,53.38,Tarjeta,pc,0
4102,Laura,30,2022-08-09,2025-05-21,mexico,cdmx,5,294.25,Tarjeta,Pc,0
4103,Pedro,32,2020-01-08,2022-09-10,México,CDMX,2,43.81,paypal,móvil,0
4104,María,34,2018-08-07,2019-09-06,mexico,medellin,4,342.24,,tablet,0
4105,Pedro,35,2018-06-28,2018-06-21,COLOMBIA,bogota,4,552.49,efectivo,Móvil,1
4106,Juan,49,2015-04-09,2016-09-14,Perú,Bogotá,3,956.29,Efectivo,móvil,0
4107,Juan,30,2022-12-29,2023-05-06,peru,,4,388.93,,,0
4108,,28,2019-01-19,2022-08-25,mexico,bogota,7,50.13,Efectivo,tablet,1
4109,Ana,18,2019-06-03,2021-02-12,ARGENTINA,,3,107.75,Efectivo,,1
4110,Ana,32,2015-10-28,2018-03-25,colombia,cdmx,9,18.61,tarjeta,,1
4111,María,38,2018-05-07,2018-10-20,colombia,cdmx,6,35.96,paypal,móvil,1
4112,María,14,2019-08-10,2022-01-29,ARGENTINA,bogota,3,10.19,,,0
4113,desconocido,30,2016-05-02,2016-10-29,Perú,cdmx,0,204.94,tarjeta,Móvil,1
4114,Juan,48,2018-11-25,2021-04-04,Colombia,Medellín,4,152.37,,tablet,1
4115,desconocido,42,2017-10-01,2020-07-03,,Lima,3,497.81,tarjeta,Móvil,0
4116,Ana,39,2016-04-21,2019-05-05,México,medellin,3,124.35,Tarjeta,tablet,1
4117,Luis,42,2018-02-19,2021-08-13,mexico,,8,205.62,Efectivo,Pc,0
4118,Luis,28,2018-08-28,2019-07-16,colombia,CDMX,12,102.7,tarjeta,móvil,1
4119,María,26,2018-02-09,2023-04-29,ARGENTINA,Medellín,3,353.75,efectivo,pc,1
4120,Pedro,50,2022-12-18,2023-12-06,peru,Bogotá,6,521.76,paypal,pc,0
4121,Ana,44,2022-10-27,2023-12-07,peru,Bogotá,7,113.03,efectivo,móvil,1
4122,Luis,26,2019-09-02,2022-08-02,mexico,medellin,5,17.26,Efectivo,,0
4123,Ana,12,2016-06-01,2017-01-02,Colombia,medellin,3,-100.0,Tarjeta,,0
4124,Sofía,26,2018-05-05,2022-09-20,argentina,,3,254.98,efectivo,pc,1
4125,Laura,41,2021-11-11,2023-09-05,argentina,Buenos Aires,10,78.69,efectivo,Móvil,1
4126,Juan,27,2015-08-18,2018-10-16,COLOMBIA,medellin,4,307.78,,pc,0
4127,desconocido,38,2018-04-06,2020-06-11,Perú,cdmx,1,277.07,tarjeta,móvil,0
4128,Ana,52,2020-08-17,2022-12-17,Perú,Lima,5,237.03,efectivo,,0
4129,Laura,33,,,México,Buenos Aires,4,336.64,Tarjeta,Pc,0
4130,Sofía,37,2018-10-15,2022-11-18,México,medellin,5,282.57,efectivo,,0
4131,desconocido,43,2021-02-20,2026-07-13,argentina,Bogotá,6,200.25,efectivo,móvil,1
4132,Ana,22,2021-07-29,2022-05-08,mexico,CDMX,5,0.85,Efectivo,móvil,1
4133,María,25,2020-03-02,2020-03-04,colombia,Bogotá,5,145.0,,tablet,1
4134,Laura,43,2017-12-08,2020-02-15,colombia,medellin,5,180.9,Tarjeta,pc,0
4135,desconocido,35,2016-04-08,2016-04-17,ARGENTINA,Lima,7,647.03,efectivo,pc,0
4136,Ana,-5,2021-07-31,2025-05-26,mexico,Lima,7,210.24,Efectivo,tablet,1
4137,Laura,35,2022-12-07,2024-06-28,colombia,Bogotá,8,171.36,paypal,Móvil,0
4138,Sofía,46,,,Colombia,,3,155.83,efectivo,Móvil,1
4139,Ana,40,2018-03-27,2019-01-04,,bogota,7,21.81,efectivo,,1
4140,Ana,40,2015-03-07,2020-06-08,Perú,CDMX,3,111.59,Efectivo,tablet,1
4141,Ana,49,2020-06-19,2022-04-11,Colombia,cdmx,4,28.86,,pc,0
4142,,54,2022-12-16,2025-02-08,colombia,Bogotá,7,10.83,Efectivo,Móvil,1
4143,María,61,2016-07-24,2019-09-02,,bogota,8,79.94,Efectivo,Móvil,0
4144,Sofía,28,2015-11-04,2018-05-06,ARGENTINA,Lima,7,207.38,efectivo,Pc,1
4145,desconocido,64,2017-02-21,2020-11-20,México,cdmx,6,403.18,tarjeta,Móvil,0
4146,,21,2015-05-01,2015-01-30,mexico,cdmx,9,332.53,tarjeta,pc,0
4147,Pedro,58,2017-02-04,2021-02-08,mexico,cdmx,7,69.82,Efectivo,Pc,1
4148,,27,2017-02-11,2019-01-03,colombia,Lima,4,9.42,tarjeta,Pc,0
4149,Juan,34,2020-11-13,2025-12-24,COLOMBIA,,4,103.06,paypal,,1
4150,Juan,35,2017-09-13,2020-05-18,colombia,,9,75.6,tarjeta,pc,1
4151,Ana,24,2020-07-02,2024-10-11,México,bogota,6,92.81,tarjeta,tablet,1
4152,,36,2016-06-23,2018-03-28,México,bogota,3,163.79,efectivo,móvil,0
4153,Pedro,25,2020-08-11,2021-07-27,ARGENTINA,CDMX,6,6.18,,Móvil,0
4154,,20,2016-08-02,2019-05-15,argentina,Lima,5,92.66,tarjeta,,0
4155,María,34,2019-07-22,2022-12-27,México,Medellín,6,163.58,Efectivo,tablet,0
4156,María,54,2021-07-08,2025-12-25,México,Medellín,1,112.76,efectivo,móvil,0
4157,Pedro,31,2017-11-13,2020-11-03,Perú,medellin,7,220.06,tarjeta,pc,1
4158,,46,2022-08-21,2024-11-05,Colombia,Medellín,6,41.19,paypal,Móvil,0
4159,Laura,24,2016-05-20,2020-11-23,Perú,Medellín,7,33.41,efectivo,tablet,1
4160,María,19,2020-03-25,2023-01-03,colombia,Buenos Aires,6,73.6,,móvil,1
4161,María,40,2017-01-02,2020-11-09,México,Lima,2,21.46,efectivo,,1
4162,Luis,56,2019-04-21,2022-07-10,peru,Lima,7,53.91,efectivo,pc,1
4163,,37,2016-05-28,2021-02-04,,bogota,6,18.18,tarjeta,,1
4164,María,44,2015-12-27,2020-04-22,colombia,,4,102.83,,Pc,0
4165,Sofía,52,2021-05-10,2024-07-20,ARGENTINA,cdmx,4,248.58,Efectivo,Pc,0
4166,,34,2021-02-02,2023-09-23,ARGENTINA,Medellín,4,67.53,Tarjeta,Pc,0
4167,Juan,33,2016-06-10,2020-08-21,colombia,,3,0.75,,pc,0
4168,Luis,40,2015-10-06,2018-05-19,mexico,,2,162.87,Tarjeta,móvil,1
4169,María,42,2022-07-16,2023-06-30,argentina,cdmx,3,235.49,Tarjeta,pc,1
4170,Luis,18,2018-10-04,2023-08-11,Colombia,cdmx,7,99.29,tarjeta,Pc,1
4171,Juan,38,2020-04-30,2021-10-06,argentina,Buenos Aires,5,70.48,paypal,pc,1
4172,Pedro,34,2018-12-15,2024-01-27,,Buenos Aires,4,134.92,efectivo,Móvil,0
4173,Pedro,25,2020-10-12,2022-12-05,ARGENTINA,cdmx,4,21.35,efectivo,móvil,1
4174,,34,2015-10-17,2016-05-22,ARGENTINA,Lima,5,206.52,,,1
4175,Juan,21,2020-08-27,2024-03-14,colombia,medellin,3,264.32,Efectivo,Móvil,1
4176,Carlos,16,2015-03-05,2018-08-30,ARGENTINA,Bogotá,2,243.91,,,0
4177,Carlos,35,2015-11-26,2019-04-25,mexico,medellin,7,79.7,efectivo,Pc,0
4178,,45,2020-03-08,2021-03-30,argentina,Buenos Aires,5,369.93,Efectivo,móvil,1
4179,Ana,30,2017-02-01,2018-01-17,ARGENTINA,Buenos Aires,4,586.92,,Móvil,0
4180,Luis,23,2020-05-17,2021-01-24,COLOMBIA,bogota,2,70.5,tarjeta,pc,1
4181,Luis,25,2021-10-26,2024-08-30,peru,Lima,4,60.96,Tarjeta,tablet,0
4182,Pedro,41,2015-05-21,2020-06-03,COLOMBIA,Bogotá,7,243.55,,,1
4183,Carlos,55,2018-08-24,2019-01-18,colombia,bogota,5,246.39,Efectivo,pc,1
4184,desconocido,44,2016-03-19,2017-06-29,,Buenos Aires,6,142.84,Efectivo,Pc,1
4185,María,50,2021-12-18,2023-07-24,peru,medellin,7,513.62,efectivo,tablet,0
4186,María,22,2021-10-09,2023-04-05,México,Medellín,6,31.64,tarjeta,,1
4187,María,34,2019-02-07,2020-02-20,COLOMBIA,bogota,8,129.78,Tarjeta,móvil,1
4188,Pedro,47,2018-06-22,2019-03-16,mexico,cdmx,8,7.17,tarjeta,,0
4189,Juan,18,2016-03-25,2021-01-02,Colombia,medellin,8,10.82,Tarjeta,tablet,0
4190,Laura,27,2019-12-31,2020-09-12,,Medellín,5,11.04,paypal,,0
4191,Carlos,46,2015-12-17,2019-06-07,,Medellín,4,135.37,tarjeta,,1
4192,Carlos,38,2016-08-21,2020-05-18,mexico,Medellín,5,177.82,paypal,móvil,1
4193,desconocido,23,2016-12-11,2021-09-18,mexico,Buenos Aires,-5,0.7,Tarjeta,Móvil,0
4194,Luis,15,2017-05-19,2020-01-03,COLOMBIA,,6,200.23,Efectivo,,1
4195,Ana,51,2020-06-06,2024-08-28,peru,,6,134.55,paypal,Móvil,1
4196,,10,2018-03-30,2020-03-26,colombia,CDMX,3,50.67,Tarjeta,,0
4197,Luis,42,2016-01-28,2019-01-01,ARGENTINA,Bogotá,6,3.04,Tarjeta,,1
4198,Juan,28,2017-04-21,2021-12-27,,CDMX,6,33.95,paypal,Móvil,0
4199,,47,2021-09-14,2026-09-12,COLOMBIA,Bogotá,4,183.42,,Móvil,0
4200,Carlos,22,2020-09-28,2020-12-04,COLOMBIA,,2,215.08,tarjeta,,1
4201,Juan,66,2022-08-23,2022-08-09,COLOMBIA,Buenos Aires,7,208.29,,Móvil,1
4202,,39,2018-08-11,2018-10-03,Perú,Lima,3,33.25,Efectivo,tablet,1
4203,desconocido,41,2017-11-01,2018-06-03,argentina,bogota,5,484.31,Tarjeta,móvil,1
4204,desconocido,25,2018-09-20,2023-07-10,Colombia,bogota,3,105.85,tarjeta,Móvil,0
4205,Sofía,-5,2017-09-17,2019-06-01,colombia,medellin,6,292.21,Tarjeta,Móvil,0
4206,Laura,33,2017-11-04,2022-12-29,México,,8,36.42,Tarjeta,móvil,1
